CASEID,WGT2011_2015,WGT2013_2017,WGT2015_2019,WGT2011_2017,WGT2013_2019,WGT2011_2019
81540,,,45701.22,,28202.2,21350.08
81541,,,7561.7912394,,5063.481362,3970.3603086
81543,,,1320.530953,,835.11785237,638.54147925
81547,,,10958.906572,,,
81548,,,8618.8061882,,5772.3678748,4527.4824266
81549,,,4071.5061981,,3040.8717863,2530.7898514
81551,,,4463.6442593,,2823.5932072,2140.3368344
81552,,,4046.7031288,,4122.802083,2731.9995129
81553,,,3581.1308657,,2482.9768774,1837.8307096
81554,,,3928.8149433,,2653.0998795,1963.6089476
81556,,,1457.1983287,,1011.3743055,741.9586239
81557,,,5621.0973341,,,
81558,,,6838.5196734,,3203.3347954,2515.9437404
81559,,,5239.0618865,,3919.1606867,2542.7880589
81561,,,3265.8138159,,2146.9211084,1702.385675
81563,,,4397.8770854,,2941.6040185,2302.7523369
81564,,,2626.3967907,,,
81567,,,1413.7417678,,888.89368508,639.77715413
81570,,,3845.5239922,,2546.9578685,2010.4592418
81574,,,3877.3956046,,2412.5231078,1873.3799017
81575,,,1201.7037504,,1188.2240654,805.87598032
81579,,,1215.645769,,851.63024443,610.55510637
81580,,,9638.5469643,,6544.5108448,5089.0273309
81582,,,1409.5388392,,1138.9142273,908.00066745
81587,,,14687.311647,,10448.755499,6682.1555547
81590,,,1209.8485246,,813.07789057,574.99271078
81591,,,2983.0448835,,2005.6953744,1131.6766743
81594,,,4813.5587266,,3044.9648939,2307.5277277
81595,,,1401.9103545,,973.06709771,713.43203628
81596,,,13471.353956,,9060.4908639,6376.4898775
81597,,,13209.594972,,6682.7678766,4674.9168066
81598,,,6117.8023361,,3918.3478445,2856.1708049
81599,,,2514.3484474,,1341.7939191,897.91338763
81600,,,18618.94587,,12582.919792,10604.623583
81601,,,2629.2713942,,1614.4269042,1266.161661
81603,,,3831.7935069,,2656.6527268,1967.1635329
81604,,,9666.5961793,,6114.3493857,4689.8529408
81605,,,2146.0519345,,1413.7543552,1078.5162292
81608,,,16592.501983,,11343.180506,8784.5459084
81609,,,1784.3283937,,1257.9237974,944.72498142
81610,,,3454.270939,,,
81611,,,4573.8784916,,3162.1161112,2370.5655948
81613,,,5025.5475901,,3214.5440858,2343.9238624
81615,,,4361.3453417,,2771.0764496,2012.8059561
81616,,,7063.3662369,,4767.472944,3720.5070869
81618,,,8358.9518387,,5496.7817408,4194.7601655
81619,,,6407.7314823,,4832.1747915,3027.7578049
81621,,,6854.3826018,,4316.1173179,3321.6979392
81624,,,2252.5648716,,1819.0097836,1201.901973
81625,,,39241.145785,,,
81627,,,2025.13621,,1366.3048817,1015.0156115
81630,,,1862.7399634,,1252.2000109,883.98395773
81632,,,2893.8191778,,,
81634,,,1205.9949542,,812.60490496,606.84173068
81635,,,1566.2050052,,1131.2313245,824.13730484
81637,,,11285.934003,,7681.3123027,5964.4930753
81638,,,1441.6625768,,1000.6100971,733.94273989
81641,,,1351.6602797,,1022.2327039,770.20102718
81643,,,4876.9265344,,3258.6909864,2558.5742707
81644,,,2621.9426724,,2024.5968085,1296.63624
81646,,,5038.5883876,,3492.8009657,2589.8258821
81649,,,26803.949786,,17072.599164,13027.255276
81650,,,3344.9616112,,1799.2221492,1189.0279936
81651,,,3467.1526709,,2210.3788893,1613.0659417
81652,,,2035.6610037,,1298.0377086,1048.6494115
81653,,,2564.6013576,,1983.1968411,1550.6871066
81656,,,1151.8913452,,774.09701561,547.56355474
81657,,,824.10415776,,623.05568501,470.59184699
81658,,,2651.7787666,,1628.8189401,1277.1116025
81659,,,2921.8502495,,2079.3579315,1683.0094826
81660,,,2674.9015357,,1919.4312902,1423.5718451
81661,,,5168.7470757,,3460.0656537,2713.6555487
81663,,,3315.2826557,,2298.7794499,1700.6626841
81664,,,2874.3392307,,,
81665,,,2537.5146346,,1611.3586089,1177.083179
81668,,,3500.1777143,,2231.6588606,1628.5540662
81670,,,1082.193734,,727.21975394,514.57805283
81671,,,1557.3043216,,1011.9615997,845.67069192
81673,,,1393.2994714,,921.84862815,650.50882775
81674,,,5143.4710373,,3565.470683,2643.9415219
81675,,,977.1954176,,790.12922121,635.69418092
81676,,,13439.597167,,4398.7730381,3205.8369347
81677,,,1049.4744509,,817.3979858,654.37283745
81678,,,2707.6121565,,1715.0904527,861.13630601
81679,,,2426.4196159,,,
81681,,,5143.8203659,,3449.0890704,2428.5610459
81683,,,9903.1554504,,,
81685,,,2892.3596255,,,
81687,,,2224.38022,,2244.0193963,1406.3015648
81688,,,1598.2186719,,1010.7956379,771.22206877
81689,,,6055.8211367,,3084.5119152,3176.6068671
81690,,,15101.833081,,,
81692,,,4664.4175417,,3120.3592336,2443.2381301
81694,,,1354.0720339,,966.92952479,720.40558322
81695,,,8673.294004,,5524.4573741,4021.3629269
81696,,,1338.1677823,,936.3758046,672.56151894
81697,,,7535.6111509,,4751.7197317,3653.1188008
81698,,,8968.4829368,,5667.9502823,4350.2175973
81699,,,15965.776073,,11063.887722,8227.8580473
81701,,,2359.1621928,,1642.5733354,1189.2703042
81702,,,1501.6002577,,1053.9717216,800.14643055
81704,,,1915.4583628,,,
81706,,,1048.3521172,,847.53356379,569.85244978
81707,,,6969.08701,,3363.8897163,2184.5000863
81709,,,10194.332552,,6702.9672307,5115.343807
81710,,,1268.9013742,,959.61291469,723.20066686
81715,,,3849.3999429,,2533.1698734,1932.8753827
81716,,,5289.3542778,,3384.5301985,2467.6442396
81717,,,2665.2911865,,1754.9908339,1338.9543814
81721,,,4432.4217226,,2803.8404211,2125.4185492
81722,,,17178.814528,,11747.773319,4895.9687476
81724,,,9279.987529,,5955.9291255,4339.1762142
81725,,,8914.4086529,,,
81726,,,2127.0769429,,1131.7661164,906.08169163
81727,,,1230.452477,,883.62472525,665.430615
81730,,,6913.8921292,,4400.9969761,3201.8126083
81731,,,5703.9618251,,3651.6861447,2662.087385
81732,,,9012.4437181,,5926.247092,4522.5362665
81733,,,3580.4439489,,2553.4810687,2189.7966956
81739,,,4721.1292154,,3151.1809628,2475.7793884
81744,,,1853.1499885,,1172.0766961,715.80602231
81745,,,14614.859118,,,
81746,,,2610.46622,,1694.6897354,1354.1163507
81747,,,35423.089178,,17867.744527,16766.952451
81749,,,25916.730624,,,
81750,,,1783.2456196,,1188.1028175,659.91717006
81751,,,2657.6879169,,1774.5470788,1385.5487756
81752,,,2448.3314858,,1712.8031277,700.64947566
81755,,,3780.3114314,,,
81756,,,3065.3356437,,2191.8349546,1603.0633605
81757,,,2117.3827694,,1487.3364219,1111.6045166
81758,,,1997.8331428,,,
81759,,,1745.2230006,,1229.716661,923.55159834
81761,,,2047.1448503,,1294.8066025,985.72125596
81763,,,18060.601666,,13171.184249,10579.928395
81764,,,3277.5343054,,3045.1014081,1977.7871206
81765,,,3645.3704619,,2545.8239983,2232.8220327
81766,,,8671.9076179,,6740.1004202,4464.4867075
81767,,,1622.2318466,,1076.1117755,759.04141003
81769,,,2307.9938258,,1656.0314291,1209.5597792
81770,,,9641.1421496,,6681.7581644,4964.5765405
81771,,,895.80298166,,724.46738886,584.43009974
81773,,,10500.44587,,6742.3419758,4911.5482328
81774,,,2264.753439,,1432.3044456,1036.1885121
81775,,,2823.2664433,,1499.7535627,1003.4609581
81777,,,6756.3752693,,,
81778,,,1552.8823434,,822.41305357,627.58705638
81782,,,1632.7158184,,1172.0855798,876.56469593
81787,,,17660.103686,,11172.269117,8445.6715582
81788,,,1064.5020966,,764.62260998,394.0221
81789,,,22599.076111,,12396.856005,8865.2059226
81790,,,5609.8401297,,3764.4478147,2948.0642515
81792,,,21426.507311,,10377.317028,6731.016743
81793,,,3364.2865083,,1696.147801,1063.6228538
81794,,,24332.505059,,15655.14852,11398.523962
81795,,,3268.4973421,,2491.4040723,1598.0248824
81796,,,4754.4913526,,3197.1359163,2252.5512487
81798,,,1952.6943368,,,
81799,,,5319.8890581,,3334.906104,2575.1596843
81801,,,3828.6484661,,2421.8662053,1836.9326488
81802,,,1883.0243487,,1355.3743959,988.75193899
81803,,,1781.4882969,,1201.6106451,893.60710774
81804,,,2869.2650673,,2053.119115,1501.1879957
81807,,,7930.1661459,,5004.0126053,4360.1512109
81809,,,2326.8238452,,1471.7441591,1119.3532872
81810,,,9946.229108,,,
81811,,,2099.8190855,,1669.7258485,1336.8162814
81813,,,964.68803452,,758.43160383,577.6523557
81817,,,7515.7867701,,5390.8037666,3964.3846651
81818,,,9806.0032505,,6795.9849658,5049.6388838
81820,,,4312.9661228,,2984.2323347,2236.8472601
81823,,,7037.9935363,,,
81825,,,4689.3027917,,2980.4926226,2165.5724368
81826,,,45701.22,,28202.2,21350.08
81827,,,10862.109998,,6975.3833734,5081.1619098
81828,,,7197.5406993,,4582.1198565,3333.9394858
81831,,,3654.9257917,,2311.9613997,1753.9270807
81832,,,1508.7362568,,1083.1805105,811.4921226
81833,,,20918.08642,,14305.203896,10747.018869
81834,,,3897.508538,,2465.430195,1869.8343377
81835,,,1720.7657293,,,
81836,,,13936.299097,,9882.8146495,7251.4548125
81837,,,4553.5060876,,3177.7966781,2793.6436848
81838,,,2648.0194512,,1900.1542936,1409.462371
81839,,,45701.22,,28202.2,21350.08
81840,,,17086.877227,,11451.47521,8990.7586351
81841,,,3632.0237357,,2305.3704881,1673.0792778
81842,,,3148.0408393,,2541.4183487,1671.9062612
81843,,,2709.0325946,,2087.4750309,1634.8445965
81844,,,822.4207,,573.2638,430.9281162
81845,,,2439.3139071,,1730.3718211,1299.3630011
81847,,,1547.318811,,1098.6805286,819.44510878
81848,,,14262.075388,,9166.1803731,6675.6817611
81849,,,1642.2171317,,1093.5221371,850.32338889
81850,,,18253.031997,,6221.3340116,4562.398703
81851,,,3183.2050827,,2095.356308,1598.7277663
81852,,,2747.6738115,,1809.1314959,1380.2755614
81853,,,3305.7787826,,2297.5562353,1720.6608698
81854,,,3790.1317933,,2534.0199618,1093.4737018
81855,,,5999.4769248,,3025.4312789,1895.0533433
81856,,,3376.3300199,,2151.8565314,1570.4718257
81857,,,5534.3400031,,3520.088411,2559.2008203
81859,,,7552.0632444,,5078.7285182,3576.5465961
81864,,,3255.7112785,,2442.7328173,1832.7886091
81867,,,3518.0635141,,2225.3761451,1688.5335958
81871,,,2068.2910011,,1462.7490492,1254.086706
81873,,,11896.475712,,8720.7349602,6988.2028234
81875,,,1264.8350817,,840.43106609,651.41618589
81876,,,822.4207,,573.2638,459.56809448
81879,,,1929.9848304,,1362.9873358,1023.5897948
81880,,,2246.7525483,,1498.9534925,1168.9565853
81882,,,4510.1366462,,3005.5827187,2363.652267
81883,,,3841.9305446,,2451.870242,1788.829719
81885,,,1661.6253747,,1095.3962712,835.53930172
81886,,,1264.1762035,,834.19846092,636.18817928
81887,,,10047.640127,,7218.3385215,5418.8460873
81890,,,5976.4972892,,3802.4265214,2765.1629429
81892,,,10423.70672,,6598.473516,5058.1907444
81894,,,1549.2500997,,974.56183891,713.6056906
81896,,,5224.6786619,,3436.9830297,2622.6827246
81897,,,1266.9056173,,,
81898,,,11629.588599,,8059.4869098,5990.5427237
81899,,,822.4207,,,
81901,,,3179.5020006,,2281.2775395,1688.419134
81902,,,3284.0733671,,2194.6321476,1715.698495
81903,,,3659.0339808,,2408.0641339,1837.3923097
81904,,,10422.956131,,6641.6984875,4836.3763551
81907,,,2222.5030784,,1405.7461331,1069.5082998
81908,,,4083.5312191,,1974.51413,1395.6154486
81910,,,3428.5321808,,2314.9328637,1714.3206163
81914,,,14151.564965,,14295.481281,9867.8898191
81915,,,12399.43803,,5964.5395761,5757.0451309
81918,,,929.26674737,,661.18488137,540.52977285
81920,,,2620.0924557,,1701.3324481,1359.2319911
81921,,,4296.462215,,2978.6062984,2206.9157178
81922,,,2952.8727945,,1821.349458,1423.5952492
81923,,,1645.3548918,,1181.1489907,709.87034331
81924,,,9759.4173632,,3316.7081973,2452.8045297
81925,,,3278.435453,,3324.3412082,2203.4685383
81926,,,6729.642449,,4505.4012186,3531.7586624
81927,,,2737.512648,,1828.0814922,1427.6220909
81930,,,11776.131866,,8072.4392031,6061.741033
81932,,,2731.9494759,,,
81933,,,6814.5752641,,4887.9688089,1878.0460797
81938,,,3399.7137502,,2239.3205488,1088.224832
81939,,,12511.931262,,8670.8329434,6445.7995068
81940,,,3735.7488038,,1901.7249926,1257.1503447
81941,,,2761.7557552,,1043.1621441,765.63037172
81943,,,3088.975369,,2063.789779,1612.8679626
81944,,,883.98677941,,683.10896415,546.8500561
81947,,,7314.5151519,,2828.1208173,2232.581193
81948,,,5063.528197,,3219.4530493,2339.8910814
81950,,,822.4207,,573.2638,394.0221
81951,,,1721.3958892,,1091.7182867,876.85028052
81952,,,3407.2775512,,,
81953,,,2491.1701442,,1681.3213416,1247.2379275
81956,,,4971.280289,,3332.8251506,2346.7630037
81959,,,4714.0988292,,2456.0909768,1763.2941882
81962,,,11844.848294,,8832.0284265,5447.9885786
81963,,,1980.9122668,,1331.6804105,939.91087789
81964,,,1064.3431743,,738.5907937,554.89325653
81965,,,822.4207,,573.2638,394.0221
81966,,,7404.8144911,,,
81967,,,15340.078097,,9781.5108752,7126.8302485
81969,,,3956.2187745,,2645.4061073,2069.9669691
81971,,,7307.2416086,,4892.7677875,3836.1945339
81974,,,1475.8606837,,,
81975,,,45701.22,,28202.2,21350.08
81978,,,7517.8468464,,4740.3605866,2963.484041
81979,,,5226.9457191,,2811.3925762,1847.5534653
81983,,,11779.376209,,7892.0024773,6193.3278022
81984,,,5137.5472618,,3437.6634286,2692.6111708
81985,,,3189.473413,,2022.7814055,1466.9340741
81986,,,12458.525507,,8633.8298631,6418.244076
81987,,,2679.1650296,,1742.0962677,1390.6247443
81990,,,1789.1466441,,1179.2013933,899.5009603
81991,,,6708.1762864,,4649.6031725,3451.2726282
81994,,,10799.923117,,6839.0400206,5241.2217738
81995,,,1536.5131845,,966.35469783,707.63231681
81996,,,4949.5494761,,,
81999,,,3256.1023476,,2015.2455087,1571.1178389
82003,,,3809.3305429,,,
82004,,,978.78562567,,791.41209196,533.33941036
82005,,,2405.0361688,,1668.0997801,1231.0085408
82007,,,5374.1089308,,3725.2720474,2762.9423022
82008,,,10265.180093,,6936.1770795,5120.9871598
82009,,,6226.6062669,,4315.9392416,3202.7999801
82011,,,5001.2572796,,1663.2622765,1204.669363
82012,,,5980.8478155,,3757.5472727,1621.2610243
82013,,,14013.359013,,,
82014,,,1169.7407761,,916.7484487,737.2568461
82019,,,5669.648244,,2882.1420461,1899.5851174
82020,,,842.39117806,,693.73788704,535.70240201
82025,,,7697.6951132,,2453.3504269,1789.9070366
82027,,,3889.2310383,,1591.607047,1234.6554015
82031,,,4816.4544404,,2767.673795,1957.4629086
82034,,,1703.2521875,,1188.8959975,857.32484144
82035,,,2075.9807642,,1400.6733479,1040.3511918
82037,,,3580.2124479,,2634.0746152,1822.0321776
82038,,,1632.023166,,1332.5973112,961.48944873
82040,,,9707.0231553,,,
82041,,,8599.0184542,,,
82042,,,5088.1514558,,3421.5492312,2410.4611939
82044,,,7509.9662464,,3562.8252633,2399.5605309
82045,,,12433.568519,,12583.29933,8256.4316784
82047,,,2996.2293286,,2233.7265706,1379.889047
82049,,,4222.7992081,,2671.2237562,1621.59028
82050,,,9280.9667376,,6216.4454949,4876.4881699
82051,,,8519.0934764,,5465.6404852,3982.3312076
82052,,,7251.8707494,,4855.6333503,3807.0101497
82053,,,5409.6436732,,,
82054,,,3409.4203103,,3176.3404084,2256.3373472
82055,,,1346.1158449,,941.87329037,676.58390513
82059,,,4080.1613173,,2708.8724926,2135.151822
82061,,,5292.3440084,,3541.4777843,2774.2000749
82062,,,7688.640543,,4895.7100793,3562.6996339
82065,,,1681.2127643,,1108.2688185,845.363874
82067,,,2300.1591139,,1650.488534,1205.4889791
82068,,,1248.3732056,,874.26703331,627.11793359
82069,,,7740.8360788,,,
82070,,,9948.5148545,,6894.7265404,5123.169698
82071,,,3911.1171982,,2629.8988154,964.56051622
82072,,,20340.712084,,16411.285785,12831.58043
82078,,,1848.1481568,,1246.669495,926.8233736
82079,,,2545.7196836,,1811.6561106,1467.3489899
82080,,,5949.0789224,,3981.9167049,3120.346122
82081,,,12558.911569,,9199.0083135,7374.1923094
82082,,,3162.9272826,,2245.9751392,1740.1241581
82084,,,27799.939953,,,
82087,,,5611.6193286,,4183.1192736,3326.1297967
82088,,,5082.5337568,,3407.7918742,2399.5062042
82091,,,1924.1132912,,1293.478521,730.75171343
82094,,,2129.7182246,,1495.7464385,1117.9264727
82095,,,1280.7454922,,845.08755628,644.49894337
82096,,,5731.4526274,,3669.4000801,2674.9800545
82098,,,5236.8989314,,1900.6345451,1404.1723847
82101,,,1061.7866964,,736.74677904,553.50906678
82103,,,14035.678163,,10094.952813,7578.1456181
82105,,,2790.1163783,,1818.6597297,1449.5872727
82107,,,5988.6350531,,4290.5349497,1679.3954677
82108,,,27930.870168,,19167.373108,14810.059469
82109,,,5435.2164378,,3801.6000633,3109.617456
82111,,,1288.7773146,,900.47752841,676.41179006
82112,,,3464.1781625,,2148.296784,1672.3476918
82115,,,4170.2197185,,2599.7655406,2015.8401967
82116,,,2720.7976456,,2131.053593,1743.0092512
82118,,,4234.5003783,,2832.0355168,2216.6411828
82119,,,11480.615002,,7373.9224026,5371.229129
82122,,,2999.6271465,,2152.2902598,836.83240074
82125,,,2757.3912405,,1841.4130597,1438.0995242
82126,,,1400.7717311,,1097.6200096,887.06433747
82127,,,23965.075639,,16064.335315,12616.0588
82128,,,8933.409763,,3213.1204195,2412.372264
82129,,,12014.417467,,7615.6320631,5832.0789307
82131,,,2023.9371212,,1280.430512,936.22497996
82133,,,3053.5677964,,1935.9993119,1403.6276215
82134,,,11739.763573,,,
82136,,,8206.7160832,,5890.4604102,4422.0886873
82138,,,5482.4663671,,3486.9646679,2535.0374637
82140,,,1968.8580055,,,
82141,,,1877.8996859,,1302.8643545,959.02525183
82143,,,1817.1981515,,1443.5777464,792.38769862
82145,,,1941.9000903,,1233.3367364,998.82234236
82149,,,873.19052878,,627.43412504,477.91620511
82151,,,9031.5166134,,,
82152,,,17663.667827,,,
82153,,,8150.7570774,,2930.8525624,2200.4909377
82156,,,5122.7793934,,3674.7911902,2708.3780616
82157,,,8393.5591546,,5345.8335874,3891.0591071
82159,,,1160.7282514,,,
82160,,,1870.8048577,,1232.8659827,940.45879269
82161,,,5701.7084521,,3579.0553692,2760.9165976
82163,,,1586.6070341,,947.70923268,758.90059426
82164,,,1738.5148171,,1335.6921764,887.10771954
82167,,,6900.668756,,4422.794569,3223.3204386
82168,,,11123.771541,,,
82169,,,2690.4969196,,2050.1057378,1342.2359803
82170,,,2769.3485091,,929.05157546,680.48212026
82171,,,5698.1831962,,2904.6246443,2035.5510197
82173,,,10301.552529,,6564.1766088,4779.8251135
82175,,,6237.7224718,,,
82176,,,5691.0764456,,5831.7998689,3961.8553655
82177,,,3398.7840766,,,
82180,,,911.35627556,,613.44337037,460.02479027
82181,,,3354.8150443,,2208.3375963,1749.6833196
82182,,,2060.7406545,,1374.2047149,1070.9150766
82183,,,9268.0588684,,5904.2425619,4298.4114746
82185,,,991.03733201,,,
82186,,,6627.5038558,,4171.0427617,3211.3203728
82189,,,1758.3877867,,,
82190,,,6287.9681965,,4471.7802083,3277.4954606
82192,,,9822.6695115,,3233.473785,2357.7013969
82193,,,2858.973948,,1922.2476693,1355.4675197
82194,,,2862.3116391,,,
82196,,,2345.3952592,,1837.1552467,1256.0983629
82199,,,4363.0092197,,2904.0554704,2285.4647986
82202,,,2836.0853617,,1393.1430806,918.64446868
82204,,,3432.2033717,,2317.4144117,1716.1499519
82205,,,2948.4009392,,2084.0967237,1605.8767426
82206,,,3071.3651709,,2302.9861473,1727.9145349
82209,,,956.42414198,,687.12049643,521.60264287
82212,,,3659.6633707,,2625.5986468,1940.4391893
82213,,,4313.2494615,,2311.6385155,1803.1315469
82214,,,1042.529415,,884.27315828,663.80310075
82218,,,1637.4406435,,,
82221,,,3273.671345,,2275.6661568,1704.2057163
82222,,,2642.5332815,,1892.7111099,1383.381521
82223,,,1305.010554,,867.37472524,672.59151957
82227,,,2629.9376602,,1839.183084,1409.853312
82229,,,4016.4517424,,,
82230,,,2658.7359,,1750.682795,1335.6664044
82234,,,9646.4733995,,6483.1441161,4563.1851261
82237,,,1299.9025732,,703.52883796,560.65697143
82238,,,2633.703924,,1734.2321447,1323.1109561
82242,,,1864.949661,,,
82246,,,12337.15421,,7925.840823,5772.9299155
82248,,,27903.591121,,,
82251,,,44942.392027,,22643.955469,15825.212034
82253,,,3070.41083,,2195.425543,1605.7003521
82255,,,5000.3394672,,3765.2775835,2825.3035503
82257,,,17504.952698,,11829.914142,8728.5286674
82258,,,3722.272096,,2488.5098918,1074.8749185
82259,,,1761.8288472,,1229.4120787,886.96954306
82260,,,2505.2501546,,,
82261,,,4089.7852285,,4013.7047088,2810.3411208
82263,,,8198.0429437,,5681.8824782,4219.9897379
82265,,,20590.649753,,13801.27839,10837.496161
82267,,,1969.7550442,,1313.1852638,1022.9591835
82270,,,6593.0226784,,4571.0338538,3331.9587322
82272,,,1877.7306048,,1262.2824256,891.07851695
82273,,,1870.8341486,,1257.6440029,887.81465948
82274,,,881.21306518,,712.69724538,575.24081017
82276,,,3515.7666715,,2510.5055033,2098.141564
82278,,,2509.6318346,,1754.7623985,1312.6332836
82279,,,10019.745076,,7365.7505577,5894.6655618
82280,,,2456.8606625,,,
82282,,,1594.7017034,,952.88525988,762.83868859
82285,,,1172.9487139,,1113.2264791,755.06393274
82286,,,13490.051688,,9871.2839792,6362.7579077
82289,,,1683.2053273,,1060.8770442,776.42817408
82291,,,1544.5454026,,1108.8590542,439.69698265
82292,,,3002.8870736,,,
82293,,,1596.4299626,,1052.5507952,802.83882193
82296,,,2240.91479,,1608.2217549,1195.7872491
82298,,,2774.2425039,,2135.3769488,1408.6867802
82299,,,7396.4766085,,3597.0386318,2789.0197869
82301,,,1127.7287081,,911.56915069,730.50582692
82305,,,1243.7863031,,,
82306,,,822.4207,,573.2638,394.0221
82307,,,12485.120051,,8365.3092093,6565.305043
82308,,,8092.6331367,,5467.6401322,4038.4181692
82310,,,8001.6933155,,,
82312,,,26723.818308,,17050.561507,12429.511831
82315,,,3823.81242,,2440.1956723,1780.3326591
82318,,,4443.2753214,,2959.4441673,2328.1203621
82320,,,1740.3835884,,1159.357419,902.06409924
82322,,,3235.6088927,,1695.3394785,1092.8955236
82323,,,6283.0710186,,4205.9083264,3296.3837308
82325,,,931.54491656,,1012.1187038,655.89837079
82326,,,3051.1420388,,1447.1851676,979.2614343
82327,,,18768.895773,,9017.2829509,6158.6142774
82328,,,20595.174679,,13918.755142,10268.37041
82329,,,6843.4487743,,4385.9243806,3196.4853429
82331,,,5727.5699542,,3833.3618332,3003.5951284
82334,,,10408.37458,,10529.899206,7091.8084252
82336,,,2074.2059161,,1399.4736361,1039.4667941
82338,,,2566.0712859,,1984.2581175,1551.5436075
82339,,,822.4207,,573.2638,394.0221
82340,,,6581.6077624,,6491.6159802,4403.7864599
82344,,,1565.8107386,,985.23282928,721.3723189
82346,,,10715.558141,,,
82347,,,3165.7070933,,2007.6054986,1455.8634397
82348,,,1939.0404206,,1365.7468987,1020.2035532
82349,,,822.4207,,573.2638,394.0221
82350,,,26179.530997,,,
82354,,,3492.5198643,,,
82356,,,2151.3926918,,,
82357,,,5883.5978441,,3767.4361617,2746.333301
82359,,,1168.4065034,,813.65278087,611.23772862
82361,,,942.8877117,,665.16298536,498.24127047
82362,,,4468.8034455,,3184.7591248,2332.2844244
82363,,,23311.901369,,23777.300247,16780.011889
82366,,,20748.673735,,14937.107985,11212.857237
82369,,,17504.759064,,12118.422177,8854.212326
82372,,,1923.6847104,,1347.9763218,1033.0867345
82380,,,4464.9099075,,2284.3040883,1896.5548503
82385,,,22209.446781,,14167.924114,10326.663882
82389,,,1432.1764742,,962.61135789,680.21294539
82390,,,15182.104734,,10259.780964,7571.0654565
82393,,,11696.951543,,8106.1604645,6025.2995573
82394,,,12562.725894,,6195.3254695,4202.7779826
82401,,,4999.8365136,,,
82403,,,2133.9657472,,1405.8114889,1072.454083
82404,,,3904.3032379,,2569.2515197,1960.4135794
82405,,,941.00924434,,649.62871705,488.114832
82406,,,13913.645009,,,
82407,,,4905.5956771,,3400.6547174,2521.2064714
82410,,,9574.1376292,,6500.0643216,5054.7984792
82412,,,4290.2344349,,2822.8798849,2153.9875579
82414,,,837.60391958,,573.2638,398.82203698
82415,,,12472.173391,,7950.2195664,5790.9261274
82418,,,40961.500344,,26141.987495,19061.593459
82419,,,3446.5206949,,3499.0322612,2319.1030489
82420,,,3616.8124158,,2509.6114842,1880.0664957
82423,,,5023.0697119,,1670.2264057,1209.7496082
82424,,,7036.8837028,,4724.7055405,3326.027174
82426,,,4110.8194305,,1803.8662861,1317.195345
82427,,,17316.667958,,11999.876006,8924.8692194
82428,,,1564.193354,,1051.4033511,742.69203131
82429,,,1845.3678744,,1216.1491675,742.51735083
82432,,,31960.98275,,,
82433,,,1959.8409759,,1406.6652514,1048.2613493
82435,,,13493.617546,,9204.7538562,7137.715439
82436,,,1931.5707104,,1219.5516878,880.98803436
82437,,,1482.2252595,,1054.3013111,786.08447758
82438,,,2063.6351012,,1438.1642807,1039.708815
82439,,,4970.6894194,,3342.5465434,2354.8704188
82440,,,4376.8309797,,,
82442,,,8293.9564402,,5890.9750127,4319.777214
82443,,,2282.7800386,,,
82444,,,2081.1910076,,1399.1259469,987.36938527
82445,,,13412.942267,,9295.113653,6910.6884764
82446,,,3090.0247289,,2254.8956493,1507.6991359
82449,,,2531.7856476,,1276.2048502,800.96001408
82456,,,5539.6709389,,5238.0675283,3492.5766697
82457,,,13455.758743,,,
82460,,,1848.3820851,,1231.7865534,958.98699453
82461,,,1713.6289743,,1083.8094047,826.36569207
82462,,,3185.5218,,1573.4039385,1067.1884996
82466,,,5180.6437589,,3466.5660714,2198.3489997
82468,,,8132.0096343,,5216.2196757,3800.7961625
82469,,,2088.8659894,,,
82470,,,45701.22,,,
82472,,,5425.3210064,,,
82475,,,1644.5221989,,1040.0893392,793.346127
82478,,,3540.7292397,,2640.4108411,1850.974409
82480,,,1525.5024022,,1058.6999378,777.20104622
82483,,,7433.2887606,,4732.6560215,3443.7537366
82484,,,2980.5237826,,1505.893563,947.56116278
82485,,,9236.8585867,,5843.3440491,4421.0026606
82486,,,6612.098309,,4236.8517145,3511.7388084
82487,,,822.4207,,573.2638,394.0221
82494,,,5784.2168349,,4009.4222432,2974.5430929
82495,,,6397.5276449,,4207.76231,1670.5544199
82497,,,9031.8278507,,,
82499,,,5699.2638769,,3814.3783776,3396.9951226
82501,,,5440.8937392,,3872.4927137,2837.3681302
82503,,,5157.3585384,,3299.4776063,2405.7407192
82505,,,1134.1609523,,816.99943959,607.7005254
82506,,,4585.8894342,,3442.5505517,2728.4553949
82508,,,8248.8018546,,5932.743139,4602.3396355
82509,,,3398.6852191,,2149.8520471,1631.4940457
82510,,,7790.3368013,,5263.302391,3887.7854578
82511,,,1494.1906308,,1072.7499211,803.8576278
82512,,,2420.5171019,,,
82513,,,12410.495374,,7868.8987423,6024.772677
82519,,,8569.8601289,,,
82522,,,2880.1650095,,1923.7512225,1502.8100397
82523,,,1385.2436128,,988.18155742,736.38110649
82524,,,7893.2438083,,,
82525,,,2598.3725184,,1650.5729108,1205.6243824
82529,,,43932.146979,,28024.993997,21350.08
82530,,,14410.735967,,9693.4813934,7791.135515
82532,,,9465.8986809,,2971.0287042,2158.6686267
82534,,,11502.834375,,7706.5398437,6047.5705712
82538,,,5341.6948642,,3831.7742838,1912.9911432
82540,,,7280.397205,,5046.0761116,3746.5178493
82542,,,9386.2219285,,6342.0437578,4683.0068206
