CASEID,FULL_SAMPLE_WGT,REP_WGT_1,REP_WGT_2,REP_WGT_3,REP_WGT_4,REP_WGT_5,REP_WGT_6,REP_WGT_7,REP_WGT_8,REP_WGT_9,REP_WGT_10,REP_WGT_11,REP_WGT_12,REP_WGT_13,REP_WGT_14,REP_WGT_15,REP_WGT_16,REP_WGT_17,REP_WGT_18,REP_WGT_19,REP_WGT_20,REP_WGT_21,REP_WGT_22,REP_WGT_23,REP_WGT_24,REP_WGT_25,REP_WGT_26,REP_WGT_27,REP_WGT_28,REP_WGT_29,REP_WGT_30,REP_WGT_31,REP_WGT_32,REP_WGT_33,REP_WGT_34,REP_WGT_35,REP_WGT_36,REP_WGT_37,REP_WGT_38,REP_WGT_39,REP_WGT_40
25212,1319.5880098108812,2117.2628433670825,0,0,0,2841.3210299291904,0,2447.82548540792,0,3030.733190422037,2510.3140218588856,2426.3331425490305,2619.1554520438413,0,0,2793.1456922964558,0,0,2450.4460705118013,2405.443785723265,0,0,2609.4539143739103,2526.8065812471755,2676.2937420997982,0,2623.9554334680297,0,2642.0161930421364,0,0,0,0,2581.134741112749,2750.0252955221627,0,2574.6869903232023,2591.5849739784658,0,0,2763.9344237595265
25217,1249.8558372714667,2076.944411217939,0,0,0,2669.5882112156028,0,2332.031322995052,0,2675.531679381142,2577.4593725482005,2550.800088351363,2405.456420436183,0,0,2390.1636831995525,0,0,2408.8487612302065,2326.94843453859,0,0,2356.9167022531983,2177.4165399377625,2768.0122215746646,0,2510.4913194464275,0,2521.3291617447667,0,0,0,0,2536.3347712143677,2527.1402480796532,0,2440.5216978963285,2563.938811553431,0,0,2494.3746612116843
25221,7959.854960310032,13227.26652220335,0,0,0,17001.58876836476,0,14851.817738007458,0,17039.440449453192,16414.855345528373,16245.072536003898,15319.434169158383,0,0,15222.040560455915,0,0,15341.038693369204,14819.446760742432,0,0,15010.303223789231,13867.135176102907,17628.41373785924,0,15988.361366168197,0,16057.383448719589,0,0,0,0,16152.94845022395,16094.39204043727,0,15542.751542572514,16328.748051158062,0,0,15885.720518985772
25222,10398.516912782581,18716.24072644505,0,0,0,21424.50452802295,0,19784.253245116186,0,20780.064078203523,22330.463683866983,21827.92175636513,23148.174162873387,0,0,20747.386130935403,0,0,18236.6691932263,20759.231410464272,0,0,19342.868601986484,20188.910883159813,21293.987857116124,0,21579.22238005019,0,20215.97893995243,0,0,0,0,20600.850156789485,21128.878054061242,0,20748.42305547554,21406.307143321257,0,0,19824.06879599637
25226,2029.008170362487,3371.698602416175,0,0,0,4333.79285076968,0,3785.8051039133406,0,4343.441439917765,4184.231468722412,4140.952953042165,3905.002949116794,0,0,3880.176814873929,0,0,3910.5100540023886,3777.553574497182,0,0,3826.203873380688,3534.804429494019,4493.573775275618,0,4075.515949024235,0,4093.1100346112867,0,0,0,0,4117.47004742809,4102.543715921211,0,3961.9277018290613,4162.282274336792,0,0,4049.3522665721675
25235,2167.475910895098,3601.7969795706263,0,0,0,4629.548438523303,0,4044.1637869846145,0,4639.855486497813,4469.780381635824,4423.548364650171,4171.496176219366,0,0,4144.97580596258,0,0,4177.379108261068,4035.3491397600196,0,0,4087.3195322050174,3776.033809309311,4800.2334608637,0,4353.645674280682,0,4372.440451571968,0,0,0,0,4398.462890387522,4382.51792552648,0,4232.305704756384,4446.333285271553,0,0,4325.696476104199
25236,1722.1207580614666,2763.121721117529,0,0,0,3708.04970155716,0,3194.5205997567423,0,3955.240954424597,3276.070905581751,3166.472141070028,3418.11378931898,0,0,3645.1787536953016,0,0,3197.9405793049878,3139.210605844832,0,0,3405.4528532675095,3297.5944255478075,3492.6817867954087,0,3424.377977525789,0,3447.948068143229,0,0,0,0,3368.495078748798,3588.9047273865144,0,3360.08047858956,3382.1330951681853,0,0,3607.0567553573806
25239,1148.0805053743122,1842.0811474116879,0,0,0,2472.0331343714424,0,2129.68039983783,0,2636.827302949734,2184.0472703878363,2110.9814273800207,2278.742526212656,0,0,2430.1191691302038,0,0,2131.9603862033273,2092.8070705632235,0,0,2270.301902178342,2198.3962836985406,2328.4545245302747,0,2282.9186516838618,0,2298.6320454288216,0,0,0,0,2245.663385832534,2392.603151591012,0,2240.053652393042,2254.7553967787926,0,0,2404.7045035715896
25241,2159.511220854526,3886.8938907324373,0,0,0,4449.332372834842,0,4108.693310537033,0,4315.498250697019,4637.477372654587,4533.112015508698,4807.295335123249,0,0,4308.7118604461875,0,0,3787.2989084984606,4311.171827984951,0,0,4017.0287878415165,4192.7305552027065,4422.227332981955,0,4481.463391163871,0,4198.351911869305,0,0,0,0,4278.280012993213,4387.938167001778,0,4308.927203672376,4445.55323233018,0,0,4116.962002083282
25255,1707.0015222082736,2721.638802461742,0,0,0,3042.356207923054,0,3362.8733833440797,0,3827.350524808316,3043.685770521022,3306.0735472210918,3693.2418970269723,0,0,3961.4081834144504,0,0,3229.1574579242947,3029.090814745475,0,0,3078.430616737776,2992.991209714875,3325.1507956958285,0,4748.6505811755715,0,3194.498717079678,0,0,0,0,3527.159706674056,3395.7730626786356,0,3455.0261967421643,3344.285979430606,0,0,3079.3147135605145
25261,5892.650762530525,10646.60672352552,0,0,0,10245.31877431899,0,13008.512335010773,0,13718.589930319378,7192.274029970168,13570.802722829969,8734.704975062321,0,0,8217.428222954688,0,0,11411.790986009808,10843.880978113822,0,0,13291.173690613205,10630.89137157933,13381.705404501443,0,9191.21655088957,0,8797.774886283465,0,0,0,0,10944.28174726287,9349.453771774952,0,17645.784044100492,14668.361593018582,0,0,8083.192735993279
25262,2068.3347449463568,3437.0494267741465,0,0,0,4417.7911462257225,0,3859.1822095128928,0,4427.626745937052,4265.3309405404525,4221.213593454971,3980.6903672217886,0,0,3955.38304870663,0,0,3986.3042117322825,3850.7707475781012,0,0,3900.363994664335,3603.316598181373,4580.668971245147,0,4154.508278517135,0,4172.443375603883,0,0,0,0,4197.275538249797,4182.059902097501,0,4038.718444980206,4242.956323210426,0,0,4127.837487210417
25265,3239.2242625606996,5830.2642168616985,0,0,0,6673.910853114419,0,6162.95897441366,0,6473.162308072914,6956.12464409182,6799.578665643973,7210.84824030886,0,0,6462.98285647136,0,0,5680.873706747125,6466.672759288128,0,0,6025.4639972799605,6289.013184853043,6633.253827635109,0,6722.106747234841,0,6297.445109043621,0,0,0,0,6417.3356851706185,6581.820754579802,0,6463.305867065756,6668.24221685261,0,0,6175.361848738916
25269,1540.0108751370922,2532.6929298595146,0,0,0,3160.0896808382927,0,3044.348937344656,0,2620.4345934706544,2699.41750479541,3110.1233410254863,3070.996920446597,0,0,3204.7652790168636,0,0,3433.4434609916298,3462.7239918571518,0,0,2589.825163674894,2973.2874905762574,2947.173532727244,0,2774.487799971376,0,3027.5005855201925,0,0,0,0,3018.289756545822,2982.9466739168874,0,3333.3627073847883,3813.8885622660605,0,0,2631.7702715477535
25270,1013.6742556568448,1555.088027624066,0,0,0,1874.1484415632053,0,2143.045947238017,0,1788.490342613581,2051.9455741232937,2010.2646545989533,1802.0763456642526,0,0,1610.484213892174,0,0,2247.25868101703,2089.5641163204573,0,0,1935.0042795516174,1827.5075316863606,2151.0159319679597,0,1699.276943113407,0,1886.226439004525,0,0,0,0,2003.4828699097945,2175.21534867842,0,2081.155705515751,1934.8322284050164,0,0,1968.321139597896
25275,908.0503441031772,1393.0493062386665,0,0,0,1678.8639227689057,0,1919.7425592676484,0,1602.1313178000364,1838.1347600233566,1800.7969534199033,1614.3016720102808,0,0,1442.6732615892574,0,0,2013.096423430498,1871.8334852264136,0,0,1733.3786392250884,1637.0829521793855,1926.8820790257307,0,1522.2138712804401,0,1689.6834041471338,0,0,0,0,1794.7218243670957,1948.5599390960674,0,1864.3012229814503,1733.224515647419,0,0,1763.2239135433717
25276,1722.1207580614666,2763.121721117529,0,0,0,3708.04970155716,0,3194.5205997567423,0,3955.240954424597,3276.070905581751,3166.472141070028,3418.11378931898,0,0,3645.1787536953016,0,0,3197.9405793049878,3139.210605844832,0,0,3405.4528532675095,3297.5944255478075,3492.6817867954087,0,3424.377977525789,0,3447.948068143229,0,0,0,0,3368.495078748798,3588.9047273865144,0,3360.08047858956,3382.1330951681853,0,0,3607.0567553573806
25277,1026.7359289540489,1688.5639381365868,0,0,0,2106.8537024095867,0,2029.6885461711963,0,1747.0619136705175,1799.720368321561,2073.5407971876866,2047.4549412834956,0,0,2136.6392334977136,0,0,2289.1005630844184,2308.6220960448945,0,0,1726.6543945786123,1982.3113868676458,1964.9010300944283,0,1849.7702546559592,0,2018.455633182647,0,0,0,0,2012.3147096371583,1988.7512313780273,0,2222.376030690585,2542.745950126408,0,0,1754.6194888465882
25280,1115.8346722608364,1740.0923215825123,0,0,0,2633.312143529301,0,2929.728130416621,0,1579.969567844915,1813.956531515566,2551.7525220307202,2353.696284463482,0,0,2743.8693621444136,0,0,2292.45269655456,2407.042076057373,0,0,2035.868467205207,1538.210867979092,3263.0825998078985,0,1675.1588049102838,0,1986.569833011455,0,0,0,0,2722.6050262609247,2585.798030314196,0,2947.7344143869336,2436.5802537300187,0,0,2391.6823599628874
25281,1061.394408422572,1300.0161613497198,0,0,0,1672.0780448845612,0,2595.6013226701552,0,1641.4958331390362,2176.6134383428157,2202.6263855793586,1846.2805662799951,0,0,1582.7321320924,0,0,2314.782585005312,2169.9601430834136,0,0,2300.8306958264416,2618.874593266015,2110.881219279385,0,1630.222229174112,0,1918.91782166071,0,0,0,0,2161.492422348082,2341.5089214385553,0,1635.9106525062932,1846.8622935889048,0,0,1877.4862481072105
25286,1783.5883263624019,3902.3436524082827,0,0,0,3753.505999728684,0,3739.8935187870197,0,3305.6003746990705,3911.026951305823,3719.129232854124,3130.537264644501,0,0,4307.157863359092,0,0,4248.503578613624,3355.737529214094,0,0,3685.7371105340344,3225.550149437235,4122.59884380201,0,3335.2540657702934,0,3646.97907557382,0,0,0,0,4087.6625273750615,3040.3581225875464,0,3809.729874078744,3688.368326860159,0,0,3916.773268685503
25291,32358.67607637244,60715.34704826878,0,0,0,57412.46602564769,0,69142.99858184335,0,70321.52851966525,65075.983999220625,79048.26371396262,67434.92818789856,0,0,63821.57623546604,0,0,55655.227922546386,71390.2982168965,0,0,63409.811861795766,70330.11335410379,51564.522949428014,0,76236.12317313495,0,59044.354041542814,0,0,0,0,50446.24245860047,71736.27268089612,0,72171.53657266915,66422.6130378026,0,0,50599.641209795904
25294,1413.5204617101447,2599.060126353403,0,0,0,3725.562231045851,0,3908.675263443654,0,3270.3023831113524,2305.15515644002,2773.6372737809284,2118.122736165193,0,0,3554.92978483503,0,0,2970.4104566029578,2367.4149143335094,0,0,2827.123940047365,2137.2610682951326,3150.5055912188172,0,2809.5217688155963,0,2745.0673496799254,0,0,0,0,3656.660131518567,2478.339527431401,0,3670.2297453302567,2652.845265215054,0,0,3145.1184534464232
25298,2167.475910895098,3601.7969795706263,0,0,0,4629.548438523303,0,4044.1637869846145,0,4639.855486497813,4469.780381635824,4423.548364650171,4171.496176219366,0,0,4144.97580596258,0,0,4177.379108261068,4035.3491397600196,0,0,4087.3195322050174,3776.033809309311,4800.2334608637,0,4353.645674280682,0,4372.440451571968,0,0,0,0,4398.462890387522,4382.51792552648,0,4232.305704756384,4446.333285271553,0,0,4325.696476104199
25304,2119.554786898858,3522.164186975479,0,0,0,4527.192899689445,0,3954.7506251944287,0,4537.272067242521,4370.957184188672,4325.747319378934,4079.267799190762,0,0,4053.3337726829945,0,0,4085.0206644047707,3946.130862628302,0,0,3996.9522320977867,3692.548782564456,4694.104215443872,0,4257.390120461521,0,4275.769360561122,0,0,0,0,4301.216464485572,4285.624029788479,0,4138.7328786649205,4348.02848399507,0,0,4230.058856253613
25305,2167.475910895098,3601.7969795706263,0,0,0,4629.548438523303,0,4044.1637869846145,0,4639.855486497813,4469.780381635824,4423.548364650171,4171.496176219366,0,0,4144.97580596258,0,0,4177.379108261068,4035.3491397600196,0,0,4087.3195322050174,3776.033809309311,4800.2334608637,0,4353.645674280682,0,4372.440451571968,0,0,0,0,4398.462890387522,4382.51792552648,0,4232.305704756384,4446.333285271553,0,0,4325.696476104199
25307,1148.0805053743122,1842.0811474116879,0,0,0,2472.0331343714424,0,2129.68039983783,0,2636.827302949734,2184.0472703878363,2110.9814273800207,2278.742526212656,0,0,2430.1191691302038,0,0,2131.9603862033273,2092.8070705632235,0,0,2270.301902178342,2198.3962836985406,2328.4545245302747,0,2282.9186516838618,0,2298.6320454288216,0,0,0,0,2245.663385832534,2392.603151591012,0,2240.053652393042,2254.7553967787926,0,0,2404.7045035715896
25308,2167.475910895098,3601.7969795706263,0,0,0,4629.548438523303,0,4044.1637869846145,0,4639.855486497813,4469.780381635824,4423.548364650171,4171.496176219366,0,0,4144.97580596258,0,0,4177.379108261068,4035.3491397600196,0,0,4087.3195322050174,3776.033809309311,4800.2334608637,0,4353.645674280682,0,4372.440451571968,0,0,0,0,4398.462890387522,4382.51792552648,0,4232.305704756384,4446.333285271553,0,0,4325.696476104199
25309,7037.926328003571,11292.26682710801,0,0,0,15153.978313060587,0,13055.29854926426,0,16164.194245052637,13388.576597122323,12940.6707074436,13969.074420216395,0,0,14897.038666318507,0,0,13069.275248628204,12829.258847616082,0,0,13917.33197721018,13476.538458757937,14273.81731946384,0,13994.674770771311,0,14091.000513628416,0,0,0,0,13766.293733758279,14667.059177663366,0,13731.905125570902,13822.029287940786,0,0,14741.242497831125
25318,10089.681751710086,18504.412499564063,0,0,0,19943.594895149894,0,19304.863584415427,0,14509.944073232298,20205.241204477297,22323.696888723112,18836.15871656852,0,0,21620.36774858887,0,0,21204.77143157735,20580.93598703044,0,0,21251.149160545614,18126.340325053665,26858.955810199535,0,19505.228892600837,0,18849.071872375873,0,0,0,0,24166.535535298965,18494.991579382076,0,17133.571532927363,25144.06107998355,0,0,16006.511511093659
25322,9692.390720069516,12859.120267599204,0,0,0,17639.628964582385,0,20918.642382187125,0,18186.78340026848,20248.828819324488,20699.34655580129,18252.174711518015,0,0,17396.8733663763,0,0,18376.351319680252,17896.801717124235,0,0,20755.804845843053,23109.452485595644,20117.813784617203,0,17837.499824132115,0,18996.986186301445,0,0,0,0,20265.964200913677,20147.237871599977,0,14207.913072567422,18125.561537201895,0,0,17621.18479550595
